popn	len	wt
4	600	2600
4	600	2640
4	600	2820
4	600	2820
4	600	2840
4	600	2950
4	600	3000
4	600	3000
4	600	3500
4	601	2170
4	601	2350
4	601	2380
4	601	2475
4	601	2533
4	601	2540
4	601	2700
4	601	2800
4	601	3000
4	602	2140
4	602	2170
4	602	2280
4	602	2300
4	602	2440
4	602	2500
4	602	2520
4	602	2620
4	602	2710
4	602	2720
4	602	2860
4	602	3700
4	603	2250
4	603	2300
4	603	2400
4	603	2780
4	603	2800
4	603	2925
4	603	3140
4	604	2200
4	604	2480
4	604	2480
4	604	2600
4	604	2700
4	604	2750
4	604	2800
4	604	2860
4	604	2860
4	605	2460
4	605	2460
4	605	2500
4	605	2800
4	605	2800
4	605	2816
4	605	2840
4	605	2860
4	605	2892
4	605	3150
4	606	2540
4	606	2590
4	606	2690
4	606	3500
4	607	2560
4	607	2750
4	608	2250
4	608	2268
4	608	2340
4	608	2600
4	608	2620
4	608	2650
4	608	2740
4	608	2750
4	608	2760
4	608	2760
4	608	2800
4	608	2800
4	608	2800
4	608	2900
4	608	2978
4	608	3000
4	608	3100
4	608	3200
4	609	2360
4	609	2570
4	609	2700
4	609	2715
4	609	3140
4	609	3225
4	609	3250
4	610	2375
4	610	2420
4	610	2440
4	610	2460
4	610	2500
4	610	2560
4	610	2770
4	610	2800
4	610	2820
4	610	3000
4	610	3040
4	610	3100
4	610	3160
4	610	3250
4	610	3300
4	610	3330
4	610	3500
4	611	2312
4	611	2700
4	611	2960
4	611	3000
4	612	2500
4	612	2750
4	612	2800
4	612	3250
4	612	3440
4	613	2400
4	613	2440
4	613	2750
4	613	2800
4	613	2840
4	613	3100
4	613	3400
4	614	2520
4	614	2550
4	614	2700
4	614	3000
4	614	3000
4	614	3200
4	614	3500
4	615	2240
4	615	2370
4	615	2413
4	615	2560
4	615	2580
4	615	2600
4	615	2600
4	615	2750
4	615	2800
4	615	2980
4	615	3060
4	616	2500
4	616	2540
4	616	2620
4	616	2700
4	617	2390
4	617	2550
4	617	2700
4	617	2700
4	617	2821
4	617	2900
4	617	3000
4	617	3150
4	618	2400
4	618	2500
4	618	2560
4	618	2640
4	618	2650
4	618	2750
4	618	2830
4	618	2860
4	618	2940
4	618	3000
4	619	2960
4	619	3000
4	619	3030
4	619	3250
4	620	2280
4	620	2500
4	620	2520
4	620	3250
4	620	3280
4	620	3430
4	621	2640
4	621	2931
4	621	3000
4	621	3800
4	622	2400
4	622	2600
4	622	2620
4	622	2740
4	622	2820
4	622	3120
4	622	3380
4	622	3550
4	623	2240
4	623	2510
4	623	2530
4	623	2600
4	623	2680
4	623	2740
4	623	2900
4	623	3060
4	624	2820
4	624	2900
4	624	3400
4	625	2480
4	625	2500
4	625	2500
4	625	2720
4	625	2750
4	625	2760
4	625	2880
4	625	2950
4	625	3020
4	625	3040
4	625	3080
4	626	2500
4	626	2680
4	626	2720
4	626	2760
4	626	3000
4	626	3000
4	626	3250
4	627	2018
4	627	3000
4	627	3160
4	627	3340
4	628	3160
4	628	3520
4	628	3775
4	629	2740
4	629	2780
4	629	3340
4	629	3400
4	629	3900
4	630	2300
4	630	2800
4	630	2900
4	630	3000
4	630	3000
4	630	3060
4	630	3200
4	630	3405
4	630	3500
4	630	3600
4	631	2940
4	631	3100
4	631	3400
4	631	3940
4	632	3000
4	632	3000
4	632	3000
4	632	3100
4	632	3200
4	632	3200
4	632	3200
4	632	3250
4	632	3340
4	632	3390
4	633	2600
4	633	2800
4	633	3000
4	633	3500
4	633	3632
4	634	2640
4	634	2920
4	634	3060
4	634	3150
4	634	3200
4	634	3240
4	634	3300
4	634	3500
4	634	3600
4	634	3800
4	635	3030
4	635	3090
4	635	3100
4	635	3100
4	635	3700
4	635	3750
4	635	3880
4	636	2450
4	636	2940
4	636	3110
4	636	3150
4	636	3300
4	636	3585
4	636	3810
4	636	3900
4	637	3000
4	637	3100
4	637	3160
4	637	3250
4	638	2500
4	638	2950
4	638	3300
4	638	3380
4	638	3400
4	638	3650
4	638	3750
4	639	3060
4	639	3280
4	639	3500
4	639	3500
4	639	3500
4	640	3300
4	640	3500
4	640	3500
4	640	3500
4	640	3600
4	640	3620
4	640	3750
4	641	2900
4	641	3000
4	641	3100
4	641	3200
4	641	3360
4	641	3500
4	641	3600
4	642	3178
4	642	3355
4	642	3380
4	642	3580
4	642	3650
4	642	3800
4	642	3840
4	643	2640
4	643	2800
4	643	2920
4	643	2960
4	643	3200
4	643	3430
4	643	3550
4	643	3850
4	643	3850
4	643	4020
4	644	3200
4	644	3250
4	644	3900
4	645	3090
4	645	3200
4	645	3200
4	645	3250
4	645	3275
4	645	3350
4	645	3600
4	645	3810
4	645	4150
4	646	3000
4	646	3160
4	646	3750
4	647	2820
4	647	3080
4	647	3300
4	647	3685
4	647	3700
4	647	3925
4	648	2680
4	648	2700
4	648	2770
4	648	2950
4	648	3100
4	648	3540
4	648	3600
4	648	4200
4	649	2960
4	649	3200
4	649	3320
4	649	3650
4	649	4500
4	650	2630
4	650	2700
4	650	2750
4	650	2800
4	650	2950
4	650	2980
4	650	3119
4	650	3340
4	650	3350
4	650	3450
4	650	3450
4	650	3500
4	650	3500
4	650	4000
4	650	4175
4	650	4350
4	651	3220
4	651	3400
4	651	3400
4	651	3760
4	651	4400
4	652	2760
4	652	3050
4	653	2670
4	653	2800
4	653	3000
4	653	3160
4	653	3700
4	653	3800
4	654	3400
4	654	3450
4	654	3900
4	654	4250
4	655	3500
4	655	3560
4	655	3660
4	655	3700
4	655	4050
4	655	4100
4	656	2750
4	656	2800
4	656	3200
4	656	3600
4	656	3740
4	657	2800
4	657	3250
4	657	3800
4	658	3000
4	658	3650
4	658	3800
4	659	2750
4	659	3250
4	659	3280
4	659	3700
4	660	3080
4	660	3230
4	660	3440
4	660	3460
4	660	3500
4	660	3500
4	660	3650
4	660	3800
4	660	3820
4	660	4100
4	660	4100
4	660	4500
4	661	2750
4	661	3400
4	661	3600
4	662	3340
4	662	3350
4	662	3460
4	662	3600
4	662	3700
4	662	3700
4	663	3500
4	663	3500
4	663	3945
4	663	4360
4	663	4400
4	663	4880
4	664	3660
4	664	3820
4	664	3850
4	664	4100
4	664	4120
4	664	4350
4	665	3330
4	665	3380
4	665	3400
4	665	3400
4	665	3440
4	665	3500
4	665	3500
4	665	3520
4	665	4000
4	665	4300
4	665	4320
4	665	4500
4	665	4500
4	667	3240
4	667	3500
4	667	3520
4	667	3550
4	667	3580
4	667	4260
4	668	4515
4	669	4000
4	670	2800
4	670	2980
4	670	3250
4	670	3433
4	670	3500
4	670	3500
4	670	3500
4	670	4200
4	671	3632
4	671	3650
4	671	3900
4	671	3950
4	672	3650
4	672	3820
4	673	3230
4	673	3400
4	673	4100
4	673	4300
4	674	3200
4	674	3320
4	674	3720
4	674	4150
4	675	3250
4	675	3440
4	675	3640
4	675	3650
4	675	3780
4	675	4500
4	676	3320
4	676	3405
4	676	3900
4	676	4100
4	676	5000
4	677	4250
4	678	3750
4	678	3840
4	678	4000
4	678	4000
4	678	4120
4	678	4500
4	678	5200
4	679	3600
4	680	3263
4	680	3280
4	680	3420
4	680	3580
4	680	3600
4	680	3632
4	680	3774
4	680	4340
4	680	4600
4	681	2640
4	681	3220
4	681	3280
4	682	3820
4	682	3900
4	682	3900
4	683	3520
4	683	3520
4	683	3750
4	683	3920
4	683	4450
4	684	3220
4	684	3600
4	684	3840
4	685	4400
4	686	3640
4	686	3800
4	686	3920
4	687	3400
4	688	3500
4	688	4450
4	689	3640
4	689	4330
4	690	4750
4	691	3620
4	691	4850
4	692	4200
4	692	5100
4	694	3400
4	694	3840
4	694	3850
4	694	4400
4	695	3430
4	695	3742
4	695	3900
4	695	4250
4	695	4750
4	696	3300
4	697	4650
4	697	4860
4	698	4000
4	698	4020
4	698	4450
4	698	4800
4	698	5500
4	699	3600
4	699	4100
4	700	2949
4	700	4260
4	700	4309
4	700	4650
4	700	4820
4	701	4500
4	701	4780
4	702	3300
4	702	3760
4	702	4025
4	702	5000
4	703	4200
4	704	3860
4	704	3900
4	705	3850
4	705	3980
4	705	4020
4	705	5750
4	710	3740
4	710	3916
4	710	3950
4	710	4000
4	710	4020
4	710	4150
4	710	4300
4	710	4994
4	710	5480
4	712	4540
4	713	3620
4	713	4280
4	714	3700
4	714	4500
4	714	4500
4	715	4820
4	715	4850
4	718	4220
4	719	5000
4	720	3880
4	720	3900
4	720	4180
4	720	4780
4	720	5180
4	720	6356
4	721	4900
4	723	4720
4	724	4200
4	724	5250
4	725	3920
4	725	3997
4	726	5250
4	728	4400
4	729	5400
4	730	4660
4	731	5015
4	732	5475
4	734	5400
4	735	4467
4	735	5000
4	737	5100
4	738	4980
4	740	4480
4	740	4900
4	740	5920
4	745	3850
4	747	4750
4	748	5500
4	750	4150
4	750	5500
4	750	5750
4	751	4250
4	752	4800
4	753	6250
4	755	4200
4	755	4800
4	760	3178
4	764	5000
4	768	4772
4	770	6000
4	770	7000
4	772	5950
4	774	6000
4	778	4780
4	780	5800
4	785	5221
4	790	4700
4	790	5200
4	790	5448
4	790	5600
4	792	6250
4	795	7300
4	796	3600
4	797	4720
4	800	4460
4	800	5100
4	801	5250
4	802	4309
4	805	7000
4	810	5103
4	825	5444
4	825	6356
4	836	5902
4	850	4400
4	860	6700
5	284	255
5	564	1873
5	409	680
5	658	3546
5	460	1021
5	630	3291
5	564	2071
5	533	1645
5	706	4851
5	612	2610
5	391	511
5	541	1816
5	559	2042
5	607	2581
5	508	1362
5	615	2781
5	401	765
5	577	2212
5	701	4653
5	290	198
5	480	1134
5	574	2468
5	699	4710
5	498	1219
5	620	2724
5	589	2724
5	505	1333
5	442	908
5	554	1673
5	620	3149
5	691	4397
5	518	1702
5	490	1078
5	384	539
5	589	2525
5	511	1475
5	554	1816
5	587	2610
5	546	2071
5	490	1248
5	582	2099
5	320	311
5	381	539
5	427	850
5	521	1248
5	488	1134
5	320	311
5	587	2412
5	508	1304
5	699	4482
5	653	3149
5	587	2042
5	648	3035
5	559	1816
5	417	794
5	559	1758
5	584	2270
5	574	2156
5	602	2440
5	551	1873
5	551	1758
5	612	2837
5	533	1673
5	610	2979
5	437	850
5	610	2809
5	622	3206
5	597	2525
5	538	1588
5	602	2270
5	574	2014
5	411	709
5	711	4568
5	475	1163
5	607	2922
5	610	2468
5	511	1333
5	625	2752
5	549	1816
5	546	2014
5	450	908
5	531	1504
5	564	2014
5	561	2327
5	551	1702
5	478	1050
5	597	2724
5	627	2837
5	544	1844
5	605	2695
5	556	2071
5	607	2724
5	556	1645
5	607	3064
5	599	2412
5	417	652
5	582	2270
5	584	2383
5	523	1419
5	584	2355
5	577	2270
5	582	2412
5	699	4908
5	419	794
5	513	1333
5	554	2270
5	566	2184
5	551	2212
5	422	794
5	490	1106
5	706	5220
5	660	3689
5	584	2014
5	528	1588
5	470	993
5	505	1532
5	518	1588
5	566	1702
5	483	1304
5	536	1730
5	592	2525
5	592	2666
5	579	2127
5	551	2071
5	622	2496
5	533	1702
5	414	765
5	493	1191
5	630	3120
5	693	4682
5	516	1447
5	673	4028
5	521	1390
5	572	1702
5	617	3206
5	676	4710
5	381	539
5	536	1787
5	566	2127
5	729	5448
5	513	1617
5	579	2327
5	511	1333
5	587	2496
5	483	1134
5	518	1419
5	462	1163
5	569	1873
5	538	1816
5	523	1617
5	660	4426
5	500	1276
5	577	2212
5	546	1504
5	490	1219
5	422	737
5	650	3404
5	404	709
5	627	2950
5	597	2327
5	612	2383
5	699	3830
5	561	1730
5	732	4653
5	384	596
5	455	993
5	419	709
5	533	1702
5	498	1106
5	495	1304
5	559	1958
5	445	908
5	559	1958
5	589	2099
5	579	1958
5	528	1645
5	406	680
5	406	652
5	566	1816
5	574	1844
5	389	596
5	559	2099
5	439	908
5	386	567
5	404	652
5	396	680
5	549	1901
5	411	652
5	533	1560
5	561	1816
5	665	3915
5	538	1702
5	665	3489
5	620	2724
5	574	1901
5	607	2412
5	472	1134
5	602	2184
5	640	3263
5	561	2042
5	635	3092
5	536	1390
5	615	2724
5	419	822
5	516	1304
5	566	1844
5	597	2581
5	706	4880
5	693	4568
5	704	4738
5	584	2581
5	663	3972
5	544	2184
5	686	4710
5	701	4766
5	508	1816
5	467	1021
5	709	5220
5	495	1447
5	526	1617
5	587	2355
5	605	2496
5	658	3404
5	668	4114
5	658	3603
5	467	993
5	658	4057
5	587	2724
5	503	1560
5	574	2212
5	508	1475
5	564	2184
5	508	1645
5	699	4823
5	528	1645
5	406	680
5	386	624
5	368	596
5	394	765
5	368	596
5	450	993
5	643	2837
5	660	3518
5	638	3178
5	218	113
5	274	283
5	404	765
5	691	4171
5	340	454
5	411	765
5	244	198
5	577	2014
5	351	482
5	274	311
5	386	624
5	630	3007
5	660	3660
5	574	2014
5	419	822
5	358	539
5	630	2950
5	673	3035
5	389	567
5	376	709
5	399	596
5	320	311
5	602	2127
5	396	794
5	366	511
5	411	652
5	401	680
5	566	1958
5	584	2383
5	462	1191
5	409	680
5	643	3348
5	356	454
5	544	1702
5	406	822
5	678	4057
5	561	1958
5	503	1362
5	589	2327
5	587	2298
5	483	1163
5	599	2581
5	457	965
5	465	1050
5	648	3489
5	396	596
5	366	539
5	399	737
5	490	1219
5	437	822
5	607	2468
5	389	596
5	572	1873
5	386	680
5	493	1276
5	450	1021
5	676	4028
5	622	2922
5	335	425
5	427	709
5	696	4994
5	445	822
5	511	1504
5	523	1702
5	615	2866
5	559	2156
5	566	1929
5	523	1730
5	432	794
5	521	1901
5	417	680
5	358	511
5	312	340
5	345	454
5	564	2071
5	221	113
5	236	113
5	361	454
5	244	142
5	361	482
5	671	4028
5	361	511
5	264	170
5	361	596
5	417	765
5	389	709
5	290	255
5	363	511
5	297	283
5	366	511
5	234	142
5	389	624
5	246	142
5	376	482
5	536	1816
5	389	596
5	391	652
5	376	624
5	404	680
5	381	624
5	396	652
5	536	1588
5	386	652
5	450	879
5	356	425
5	272	170
5	371	567
5	414	652
5	472	1134
5	381	596
5	279	198
5	622	3120
5	279	198
5	610	2950
5	424	794
5	376	567
5	399	680
5	424	709
5	386	624
5	353	454
5	432	822
5	643	3291
5	427	822
5	579	1958
5	361	482
5	556	1958
5	318	311
5	615	3064
5	409	652
5	582	2042
5	335	425
5	533	1816
5	467	1078
5	566	2327
5	495	1276
5	389	596
5	343	454
5	493	1362
5	389	737
5	401	680
5	310	340
5	262	198
5	521	1532
5	262	170
5	523	1758
5	569	1929
5	287	226
5	262	142
5	513	1419
5	376	624
5	442	879
5	465	1021
5	368	482
5	445	993
5	503	1588
5	378	596
5	274	198
5	251	142
5	472	1078
5	249	170
5	564	2212
5	630	2866
5	391	624
5	422	737
5	437	822
5	401	709
5	513	1730
5	671	4114
5	396	652
5	206	57
5	442	765
5	239	113
5	544	1901
5	236	113
5	274	198
5	406	680
5	267	170
5	236	85
5	437	879
5	381	596
5	526	1504
5	234	113
5	495	1390
5	447	936
5	434	794
5	218	113
5	282	198
5	439	908
5	373	567
5	229	85
5	282	226
5	279	226
5	224	85
5	279	311
5	213	85
5	513	1560
5	244	113
5	533	1617
5	660	3887
5	284	198
5	257	113
5	523	1901
5	259	170
5	295	283
5	262	198
5	300	311
5	264	170
5	307	340
5	269	170
5	508	1447
5	229	85
5	368	567
5	249	142
5	368	567
5	257	170
5	467	993
5	262	198
5	467	1134
5	269	226
5	445	908
5	254	198
5	432	908
5	566	2156
5	262	170
5	241	113
5	396	652
5	422	765
6	765	4771
6	714	4033
6	709	3976
6	694	3777
6	678	3635
6	689	3550
6	676	3465
6	666	3436
6	666	3408
6	643	3408
6	658	3351
6	686	3351
6	650	3238
6	689	3181
6	650	3124
6	663	3124
6	650	3124
6	681	3067
6	650	3039
6	630	2954
6	638	2954
6	643	2925
6	663	2897
6	638	2868
6	683	2868
6	627	2812
6	632	2726
6	643	2670
6	630	2613
6	627	2613
6	663	2584
6	615	2556
6	615	2556
6	599	2556
6	581	2528
6	609	2442
6	622	2386
6	587	2386
6	617	2386
6	607	2272
6	625	2272
6	622	2272
6	607	2272
6	589	2215
6	564	2158
6	569	2045
6	587	2045
6	581	2045
6	579	2045
6	592	2016
6	589	1988
6	576	1931
6	602	1903
6	564	1903
6	566	1903
6	546	1874
6	553	1874
6	548	1874
6	566	1846
6	553	1846
6	556	1818
6	576	1818
6	576	1761
6	556	1761
6	587	1732
6	556	1704
6	558	1704
6	576	1704
6	561	1676
6	566	1676
6	546	1647
6	525	1647
6	548	1619
6	523	1590
6	553	1590
6	556	1562
6	518	1534
6	541	1534
6	538	1534
6	507	1505
6	566	1505
6	546	1505
6	518	1505
6	530	1420
6	541	1420
6	541	1420
6	525	1392
6	497	1392
6	523	1392
6	513	1363
6	536	1363
6	500	1363
6	510	1363
6	530	1363
6	510	1335
6	548	1335
6	543	1306
6	523	1306
6	525	1306
6	515	1306
6	520	1306
6	510	1306
6	497	1278
6	528	1278
6	502	1278
6	505	1250
6	530	1250
6	510	1250
6	497	1221
6	538	1221
6	528	1221
6	502	1221
6	510	1193
6	510	1193
6	492	1193
6	500	1164
6	518	1164
6	515	1136
6	474	1108
6	487	1108
6	513	1079
6	474	1079
6	482	1051
6	467	1051
6	485	1022
6	472	1022
6	467	1022
6	492	1022
6	492	1022
6	469	994
6	485	994
6	479	994
6	469	966
6	472	966
6	464	966
6	469	937
6	467	909
6	459	909
6	469	909
6	479	909
6	449	909
6	462	852
6	456	852
6	446	852
6	436	824
6	451	824
6	436	795
6	439	795
6	446	795
6	434	767
6	423	767
6	434	767
6	423	738
6	418	738
6	416	738
6	439	710
6	423	682
6	421	682
6	423	682
6	405	625
6	400	625
6	416	625
6	418	625
6	380	596
6	398	596
6	408	596
6	388	568
6	398	568
6	380	568
6	383	568
6	405	568
6	393	568
6	388	540
6	377	511
6	393	511
6	380	454
6	370	454
6	365	454
6	365	454
6	395	454
6	357	426
6	367	426
6	354	398
6	352	398
6	354	369
6	344	369
6	344	369
6	349	369
6	337	369
6	357	369
6	342	341
6	326	341
6	334	341
6	329	341
6	337	312
6	337	312
6	309	227
7	320	290
7	189	75
7	338	325
7	329	256
7	315	300
7	271	165
7	314	250
7	321	312
7	336	370
7	275	168
7	320	260
7	305	245
7	300	198
7	440	1162
7	323	295
7	437	845
7	290	195
7	252	140
7	312	295
7	335	342
7	345	370
7	500	1531
7	305	232
7	285	180
7	336	345
7	385	545
7	320	300
7	550	1814
7	328	330
7	542	1786
7	359	410
7	395	570
7	328	320
7	409	665
7	316	240
7	340	355
7	345	395
7	320	285
7	318	300
7	473	1162
7	300	210
7	443	879
7	302	210
7	360	415
7	312	280
7	520	1474
7	432	880
7	490	1361
7	272	150
7	274	168
7	338	310
7	500	1474
7	322	360
7	264	160
7	330	290
7	457	822
7	335	320
7	540	1729
7	330	320
7	278	170
7	311	265
7	397	435
7	330	285
7	430	758
7	310	275
7	485	1247
7	376	530
7	310	220
7	322	270
7	330	340
7	310	215
7	355	404
7	318	265
7	358	422
7	310	235
7	283	200
7	530	1588
7	272	170
7	321	285
7	324	300
7	456	964
7	224	90
7	329	332
7	482	1078
7	332	290
7	380	475
7	320	335
7	312	210
7	388	530
7	320	320
7	344	390
7	434	795
7	353	385
7	379	510
7	352	385
7	305	220
7	302	270
7	345	370
7	362	440
7	440	832
7	316	280
7	250	125
7	309	235
7	435	735
7	325	320
7	300	210
7	280	190
7	253	130
7	333	335
7	330	335
7	352	445
7	375	492
7	325	315
7	369	475
7	362	445
7	525	1531
7	330	355
7	307	230
7	380	530
7	315	255
7	340	340
7	344	325
7	310	230
7	302	210
7	520	1417
7	330	290
7	314	240
7	288	192
7	339	340
7	342	320
7	317	255
7	291	192
7	297	195
7	390	605
7	311	250
7	330	290
7	305	245
7	338	335
7	333	345
7	342	315
7	318	275
7	323	290
7	332	355
7	435	880
7	334	310
7	360	355
7	317	335
7	336	305
7	305	220
7	338	345
7	254	130
7	352	410
7	338	275
7	332	330
7	338	270
7	330	345
7	318	295
7	310	230
7	361	395
7	332	290
7	307	215
7	447	802
7	321	280
7	324	290
7	319	285
7	555	2155
7	411	645
7	572	2438
7	367	425
7	266	160
7	306	220
7	340	275
7	348	385
7	303	210
7	285	175
7	385	550
7	355	370
7	325	240
7	345	360
7	450	920
7	301	205
7	290	190
7	355	400
7	319	290
7	321	260
7	284	185
7	317	255
7	350	338
7	323	310
7	426	740
7	329	270
7	362	442
7	317	250
7	340	290
7	325	290
7	545	1814
7	282	165
7	479	1247
7	314	245
7	289	180
7	289	180
7	355	410
7	320	280
7	338	310
7	322	265
7	360	412
7	330	315
7	510	1417
7	352	365
7	281	162
7	291	185
7	297	196
7	287	180
7	443	820
7	301	205
7	307	245
7	314	245
7	411	715
7	291	205
7	326	375
7	327	292
7	309	240
7	354	380
7	310	240
7	254	120
7	312	220
7	277	155
7	355	452
7	306	245
7	317	265
7	323	300
7	297	190
7	325	275
7	324	260
7	310	245
7	325	285
7	507	1474
7	315	230
7	278	227
7	331	300
7	345	350
7	338	330
7	368	460
7	353	400
7	328	340
7	380	495
7	315	345
7	289	200
7	333	295
7	366	460
7	500	1247
7	340	305
7	315	270
7	320	260
7	311	230
7	347	380
7	296	190
7	410	640
7	323	255
7	323	260
7	301	210
7	375	492
7	329	265
7	339	340
7	308	225
7	352	385
7	317	260
7	344	360
7	315	240
7	453	920
7	307	275
7	360	404
7	327	280
7	280	172
7	293	190
7	317	262
7	301	205
7	317	256
7	277	155
7	293	200
7	343	382
7	390	567
7	342	335
7	320	340
7	334	350
7	335	340
7	470	950
7	320	255
7	315	290
7	285	227
7	285	185
7	280	198
7	320	340
7	314	260
7	280	170
7	249	130
7	309	220
7	317	280
7	335	369
7	356	405
7	316	240
7	352	472
7	310	283
7	356	440
7	336	315
7	320	285
7	325	285
7	535	1616
7	278	158
7	320	283
7	498	1191
7	333	325
7	330	330
7	333	300
7	239	90
7	300	227
7	305	225
7	378	510
7	290	195
7	306	230
7	340	370
7	309	250
7	339	335
7	308	205
7	268	165
7	295	190
7	355	370
7	510	1361
7	465	1021
7	360	454
7	432	723
7	353	397
7	285	180
7	393	624
7	465	1077
7	492	1361
7	523	1644
7	614	2580
7	430	820
7	488	1219
7	465	1106
7	350	385
7	483	1304
7	319	270
7	265	140
7	351	405
7	530	1729
7	330	300
7	251	130
7	461	933
7	530	1758
7	482	1248
7	490	1247
7	311	232
7	505	1361
7	285	171
7	310	240
7	301	190
7	358	422
7	320	263
7	297	206
7	318	260
7	358	380
7	336	274
7	227	100
7	341	338
7	460	908
7	348	476
7	417	625
7	361	494
7	370	475
7	311	260
7	370	475
7	393	565
7	382	590
7	380	465
7	357	415
7	297	225
7	240	98
7	291	210
7	445	870
7	352	395
7	340	345
7	332	310
7	516	1417
7	313	255
7	298	215
7	316	255
7	362	415
7	322	265
7	347	390
7	339	375
7	319	285
7	326	290
7	312	290
7	358	430
7	417	645
7	323	280
7	350	380
7	331	325
7	330	300
7	342	320
7	435	815
7	357	400
7	459	950
7	322	305
7	350	365
7	315	275
7	465	1021
7	319	240
7	303	270
7	330	280
7	344	298
7	353	425
7	309	215
7	491	1361
7	548	1786
7	335	320
7	400	605
7	298	235
7	313	270
7	300	205
7	299	230
7	319	260
7	506	1588
7	317	265
7	502	1531
7	357	430
7	311	266
7	318	245
7	507	1276
7	325	295
7	313	260
7	281	160
7	322	260
7	271	160
7	299	195
7	337	310
7	300	240
7	323	280
7	345	320
7	290	180
7	332	360
7	338	316
7	560	2041
7	334	315
7	348	365
7	336	380
7	295	220
7	311	230
7	320	250
7	321	295
7	573	1474
7	327	270
7	366	420
7	325	265
7	366	496
7	287	205
7	310	238
7	290	195
7	317	270
7	359	440
7	348	360
7	314	320
7	341	390
7	336	340
7	334	290
7	331	330
7	345	287
7	332	295
7	331	310
7	347	405
7	478	1134
7	355	420
7	365	452
7	335	245
7	345	390
7	319	370
7	333	225
7	295	200
7	332	310
7	324	340
7	320	375
7	308	250
7	279	180
7	345	300
7	375	452
7	300	230
7	370	468
7	287	175
7	525	1531
7	320	290
7	320	285
7	331	305
7	330	305
7	401	580
7	280	190
7	342	235
7	530	1588
7	481	1247
7	405	630
7	493	1304
7	276	210
7	298	212
7	357	404
7	286	170
7	490	1248
7	294	195
7	258	130
7	305	230
7	300	230
7	322	320
7	412	655
7	399	550
7	330	305
7	341	350
7	346	375
7	332	300
7	284	170
7	305	230
7	346	350
7	411	670
7	345	335
7	304	238
7	315	250
7	315	240
7	286	195
7	394	510
7	534	1701
7	338	290
7	407	710
7	363	400
7	315	270
7	319	268
7	446	850
7	315	230
7	310	230
7	308	270
7	497	1304
7	283	185
7	333	304
7	294	190
7	335	340
7	339	310
7	343	335
7	301	210
7	300	214
7	279	155
7	315	240
7	320	270
7	351	350
7	334	340
7	304	250
7	342	370
7	346	394
7	315	230
7	312	235
7	329	300
7	340	342
7	351	400
7	352	415
7	334	280
7	320	270
7	334	335
7	312	260
7	304	245
7	460	910
7	447	900
7	386	500
7	315	265
7	326	380
7	328	295
7	253	120
7	345	385
7	418	660
7	348	410
7	318	245
7	341	240
7	347	360
7	334	345
7	322	310
7	377	422
7	392	660
7	346	315
7	304	235
7	295	215
7	310	260
7	342	325
7	352	360
7	304	244
7	529	1758
7	324	290
7	344	360
7	318	264
7	315	240
7	340	330
7	315	256
7	311	250
7	410	680
7	342	350
7	352	400
7	297	190
7	338	335
7	292	100
7	318	290
7	407	605
7	425	752
7	299	180
7	633	3289
7	320	270
7	299	220
7	320	260
7	332	300
7	331	300
7	374	490
7	303	210
7	289	190
7	332	335
7	348	355
7	299	210
7	365	505
7	306	205
7	328	300
7	326	375
7	321	280
7	290	200
7	360	438
7	293	160
7	318	262
7	281	165
7	440	794
7	467	900
7	371	440
7	345	332
7	290	195
7	344	360
7	522	1616
7	507	1304
7	301	226
7	349	361
7	254	140
7	356	396
7	252	133
7	318	295
7	558	1758
7	549	1786
7	640	3402
7	545	1760
7	530	1644
7	654	3289
7	591	2353
7	551	1814
7	518	1588
7	666	3230
7	379	510
7	596	2270
7	527	1701
7	499	1389
7	540	1871
7	588	2240
7	599	2722
7	690	3997
7	536	1588
7	345	320
7	551	1701
7	690	3912
7	548	1786
7	472	1361
7	503	1474
7	525	1588
7	506	1304
7	701	3856
7	554	1786
7	660	3345
7	425	720
7	533	1474
7	354	410
7	578	2041
7	530	1644
7	484	1219
7	583	2608
7	504	1474
7	533	1588
7	343	425
7	665	3402
7	467	1134
7	599	2497
7	625	2722
7	673	3289
7	513	1361
7	625	3062
7	535	1758
7	599	2608
7	570	1786
7	575	2098
7	503	1134
7	470	1247
7	509	1247
7	571	2155
7	520	1701
7	670	3459
7	486	1219
7	580	2495
7	661	3430
7	555	2041
7	661	3118
7	570	2126
7	644	3232
7	626	2835
7	440	865
7	546	1758
7	712	4791
7	457	992
7	475	1191
7	441	907
7	528	1417
7	510	1531
7	443	850
7	494	1304
7	625	2637
7	720	5046
7	557	2211
7	521	1588
7	446	879
7	489	1191
7	582	2381
7	660	3572
7	522	1588
7	631	2778
7	597	2353
7	507	1644
7	524	1389
7	702	4593
7	450	907
7	635	2438
7	616	2778
7	485	1304
7	484	1276
7	481	1134
7	515	1389
7	689	3742
7	517	1531
7	514	1531
7	524	1503
7	465	922
7	560	1899
7	552	1928
7	651	3345
7	665	3033
7	633	2948
7	485	1417
7	553	1871
7	540	1644
7	695	4139
7	530	1729
7	556	2013
7	598	2750
7	499	1389
7	510	1616
7	643	3175
7	545	1928
7	520	1276
7	508	1503
7	493	1389
7	685	3629
7	532	1419
7	600	2580
7	660	3345
7	495	1304
7	483	1247
7	603	2410
7	528	1616
7	496	1134
7	507	1332
7	553	1871
7	558	2211
7	475	1021
7	481	1191
7	368	454
7	589	2438
7	515	1417
7	564	1843
7	525	1758
7	677	4649
7	486	1021
7	660	3770
7	480	1021
